CustomerID,Age,Income,Gender,City,PurchaseFrequency,LastPurchaseDays,SpendingScore,ProductCategory,MembershipStatus
552,66.0,44822.0,Female,Indore,7,70,98.0,Fashion,Gold
3439,47.0,19846.0,Female,Pune,16,35,35.0,Grocery,Gold
4283,64.0,64084.0,Female,Mumbai,18,332,67.0,Beauty,Basic
5136,64.0,56874.0,Male,Bhopal,3,99,37.0,Sports,Silver
8978,35.0,50700.0,Male,Bhopal,2,261,52.0,Grocery,Basic
9165,33.0,,Male,Delhi,16,5,85.0,Fashion,Gold
7148,67.0,64238.0,Male,Delhi,1,283,30.0,Fashion,Silver
2290,67.0,46299.0,Male,Delhi,18,148,87.0,Beauty,Gold
7275,69.0,51591.0,Male,Mumbai,18,95,3.0,Fashion,Basic
1460,55.0,48294.0,Female,Mumbai,13,273,50.0,Sports,Gold
4112,40.0,22800.0,Female,Delhi,14,26,48.0,Electronics,Gold
8160,66.0,427160.0,Male,Indore,14,170,63.0,Grocery,Silver
6836,28.0,38975.0,Female,Pune,19,223,52.0,Sports,Gold
7872,42.0,53301.0,Male,Indore,10,208,77.0,Fashion,Silver
6328,47.0,75158.0,Female,Mumbai,19,293,15.0,Fashion,Silver
8267,54.0,41313.0,Male,Bhopal,11,61,78.0,Fashion,Silver
7277,62.0,,Female,Pune,4,268,63.0,Electronics,Gold
5847,41.0,15630.0,Female,Pune,4,104,13.0,Electronics,Gold
1901,37.0,50867.0,Male,Pune,14,31,80.0,Electronics,Basic
768,29.0,64079.0,Female,Bhopal,14,272,57.0,Electronics,Silver
246,34.0,49785.0,Female,Bhopal,8,347,43.0,Sports,Gold
7285,51.0,39644.0,Female,Bhopal,18,360,72.0,Electronics,Silver
6829,69.0,80028.0,Female,Pune,18,317,19.0,Electronics,Basic
8237,36.0,25182.0,Male,Bhopal,4,192,42.0,Beauty,Silver
7528,,22003.0,Female,Bhopal,13,346,80.0,Sports,Basic
8242,40.0,,Female,Delhi,14,326,42.0,Grocery,Silver
7056,62.0,41421.0,Male,Delhi,7,232,77.0,Electronics,Silver
5494,44.0,58630.0,Female,Mumbai,4,2,81.0,Electronics,Gold
9768,35.0,49532.0,Female,Indore,1,53,90.0,Beauty,Basic
9598,31.0,61349.0,Male,Mumbai,7,3,,Beauty,Basic
9227,53.0,67083.0,Female,Delhi,18,245,1.0,Grocery,Silver
8214,68.0,,Male,Mumbai,7,275,50.0,Electronics,Basic
4806,32.0,27146.0,Female,Mumbai,10,100,43.0,Fashion,Basic
5774,33.0,71818.0,Male,Delhi,10,109,66.0,Sports,Basic
1106,60.0,,Female,Mumbai,4,278,17.0,Grocery,Basic
5772,,25019.0,Female,Bhopal,4,292,78.0,Electronics,Silver
450,42.0,46175.0,Female,Delhi,16,180,15.0,Electronics,Gold
6688,36.0,39859.0,Male,Indore,2,221,78.0,Fashion,Basic
9424,26.0,39558.0,Female,Delhi,8,256,78.0,Grocery,Silver
7475,68.0,42556.0,Male,Indore,16,84,48.0,Beauty,Silver
9985,49.0,65355.0,Female,Delhi,11,200,91.0,Electronics,Gold
1754,66.0,44095.0,Female,Delhi,8,266,98.0,Grocery,Gold
9935,65.0,22077.0,Female,Mumbai,19,80,,Electronics,Basic
7513,49.0,39562.0,Female,Indore,15,284,,Beauty,Basic
6384,44.0,70493.0,Female,Pune,6,135,72.0,Sports,Silver
1493,,47424.0,Female,Indore,4,114,20.0,Beauty,Basic
6620,54.0,56304.0,Female,Mumbai,8,77,11.0,Electronics,Basic
2266,31.0,10222.0,Female,Bhopal,15,105,27.0,Grocery,Gold
9887,54.0,14960.0,Male,Bhopal,6,318,,Fashion,Silver
4972,19.0,40372.0,Male,Bhopal,17,136,52.0,Sports,Silver
2520,21.0,58610.0,Male,Delhi,13,49,65.0,Beauty,Basic
9164,32.0,38261.0,Male,Bhopal,14,288,86.0,Fashion,Silver
7885,,50215.0,Female,Mumbai,16,333,55.0,Sports,Basic
5777,42.0,60091.0,Female,Delhi,13,181,93.0,Beauty,Basic
2325,67.0,54218.0,Male,Pune,2,19,64.0,Electronics,Gold
9078,46.0,50596.0,Female,Mumbai,12,26,73.0,Beauty,Basic
4018,69.0,59350.0,Male,Delhi,16,351,2.0,Sports,Gold
5914,25.0,45828.0,Male,Mumbai,15,158,39.0,Electronics,Gold
2650,57.0,59249.0,Male,Indore,5,308,88.0,Fashion,Basic
9763,37.0,51452.0,Female,Mumbai,6,254,45.0,Fashion,Silver
2524,53.0,74984.0,Female,Mumbai,7,20,50.0,Fashion,Silver
3012,63.0,34810.0,Female,Pune,4,316,35.0,Grocery,Gold
9875,48.0,58354.0,Female,Bhopal,8,302,24.0,Grocery,Gold
6375,,9058.0,Female,Pune,15,80,52.0,Sports,Basic
1018,42.0,66377.0,Male,Mumbai,19,39,10.0,Grocery,Basic
4571,38.0,40613.0,Male,Mumbai,9,180,87.0,Beauty,Basic
3106,27.0,44718.0,Male,Indore,3,208,45.0,Electronics,Silver
5802,45.0,61686.0,Male,Pune,6,76,58.0,Fashion,Gold
6242,,54714.0,Male,Bhopal,3,41,44.0,Fashion,Basic
8969,56.0,36330.0,Male,Bhopal,2,259,54.0,Sports,Basic
3469,64.0,27391.0,Male,Delhi,1,71,87.0,Fashion,Basic
6995,21.0,47078.0,Female,Delhi,18,240,66.0,Grocery,Silver
5023,,64557.0,Female,Delhi,9,83,,Fashion,Gold
2151,24.0,,Female,Delhi,9,47,66.0,Beauty,Basic
5910,50.0,42544.0,Male,Mumbai,7,61,72.0,Grocery,Basic
2878,46.0,30528.0,Female,Bhopal,12,352,21.0,Beauty,Basic
6938,28.0,59934.0,Male,Mumbai,10,157,85.0,Beauty,Basic
8018,57.0,61782.0,Female,Indore,3,78,79.0,Grocery,Basic
9404,19.0,19771.0,Male,Delhi,16,242,93.0,Fashion,Basic
2817,44.0,56673.0,Male,Mumbai,8,314,28.0,Grocery,Silver
1852,62.0,39792.0,Male,Indore,19,218,40.0,Beauty,Gold
1932,49.0,18396.0,Male,Pune,17,322,97.0,Beauty,Gold
6227,21.0,47107.0,Female,Bhopal,4,54,37.0,Beauty,Gold
2203,22.0,45365.0,Female,Bhopal,10,102,,Sports,Gold
4829,57.0,34296.0,Male,Bhopal,16,90,11.0,Beauty,Basic
5791,21.0,36908.0,Male,Pune,17,202,68.0,Grocery,Silver
4920,35.0,57548.0,Female,Delhi,16,125,18.0,Sports,Basic
759,33.0,61796.0,Female,Delhi,2,313,15.0,Electronics,Basic
9825,37.0,57877.0,Male,Delhi,4,358,15.0,Fashion,Silver
4883,65.0,52228.0,Female,Delhi,7,314,93.0,Electronics,Gold
6497,48.0,58774.0,Male,Delhi,2,4,17.0,Fashion,Silver
5796,49.0,52667.0,Male,Bhopal,2,315,91.0,Fashion,Basic
2778,27.0,37407.0,Female,Mumbai,6,78,49.0,Beauty,Silver
705,21.0,,Male,Indore,18,221,32.0,Sports,Basic
6412,27.0,77512.0,Female,Delhi,5,276,30.0,Grocery,Gold
1652,,68830.0,Female,Indore,12,153,29.0,Grocery,Gold
5209,50.0,43417.0,Male,Indore,19,273,78.0,Electronics,Basic
5629,47.0,,Male,Bhopal,8,163,40.0,Fashion,Basic
8776,21.0,67235.0,Female,Delhi,8,234,59.0,Fashion,Gold
7370,27.0,30542.0,Female,Bhopal,3,107,35.0,Grocery,Silver
3978,52.0,22776.0,Male,Delhi,4,249,89.0,Beauty,Silver
1214,39.0,61073.0,Female,Indore,3,346,63.0,Sports,Basic
5811,25.0,66028.0,Female,Indore,1,251,6.0,Sports,Basic
9060,46.0,36516.0,Male,Bhopal,10,20,70.0,Fashion,Basic
3938,65.0,54012.0,Female,Mumbai,9,77,24.0,Beauty,Silver
8021,26.0,72202.0,Male,Pune,8,66,72.0,Beauty,Basic
3184,27.0,51354.0,Female,Pune,19,95,96.0,Sports,Basic
8297,45.0,41159.0,Male,Indore,6,339,,Fashion,Silver
8029,37.0,52480.0,Female,Pune,5,257,51.0,Sports,Gold
8127,19.0,59743.0,Female,Delhi,4,144,47.0,Sports,Silver
9364,30.0,55096.0,Female,Bhopal,2,53,94.0,Beauty,Gold
5675,67.0,54110.0,Female,Mumbai,18,54,1.0,Fashion,Basic
6798,23.0,35631.0,Female,Bhopal,8,340,15.0,Sports,Basic
9662,62.0,53170.0,Female,Indore,2,159,6.0,Electronics,Basic
7784,23.0,,Female,Indore,4,62,91.0,Grocery,Basic
9154,27.0,36332.0,Male,Pune,12,308,30.0,Beauty,Silver
2310,18.0,50501.0,Male,Pune,15,76,55.0,Grocery,Silver
9473,40.0,40770.0,Female,Mumbai,14,344,59.0,Sports,Basic
1833,41.0,20550.0,Female,Delhi,9,57,7.0,Grocery,Gold
2890,66.0,46934.0,Female,Indore,15,44,37.0,Sports,Basic
651,,69732.0,Female,Mumbai,5,310,19.0,Fashion,Basic
7857,63.0,84111.0,Male,Indore,19,299,57.0,Grocery,Gold
8765,39.0,50331.0,Female,Bhopal,13,94,32.0,Electronics,Basic
1171,31.0,44553.0,Female,Bhopal,5,320,98.0,Electronics,Silver
3433,28.0,62958.0,Female,Delhi,19,201,37.0,Electronics,Gold
1251,57.0,78029.0,Male,Mumbai,2,143,64.0,Fashion,Gold
8589,65.0,61304.0,Female,Delhi,19,361,41.0,Beauty,Gold
8235,21.0,76167.0,Female,Pune,19,276,3.0,Beauty,Gold
8170,27.0,73697.0,Male,Bhopal,4,251,20.0,Sports,Silver
7723,39.0,62875.0,Male,Mumbai,13,317,29.0,Fashion,Gold
3074,38.0,81491.0,Female,Delhi,1,76,39.0,Fashion,Gold
8663,18.0,55852.0,Male,Mumbai,19,248,6.0,Sports,Silver
569,50.0,43372.0,Male,Pune,13,286,31.0,Sports,Gold
7834,,51369.0,Male,Delhi,4,216,88.0,Grocery,Silver
2298,61.0,39135.0,Male,Delhi,17,354,66.0,Beauty,Silver
7734,23.0,57334.0,Female,Bhopal,1,342,97.0,Fashion,Gold
3760,42.0,38443.0,Male,Mumbai,13,3,58.0,Electronics,Silver
994,40.0,35299.0,Male,Delhi,6,336,46.0,Grocery,Gold
1540,38.0,37672.0,Female,Indore,1,70,40.0,Electronics,Gold
8606,34.0,50537.0,Male,Delhi,10,145,35.0,Grocery,Gold
8088,31.0,53616.0,Male,Pune,15,17,20.0,Fashion,Silver
5190,40.0,33253.0,Female,Delhi,4,207,86.0,Electronics,Gold
5466,67.0,70977.0,Male,Mumbai,8,63,51.0,Grocery,Gold
704,62.0,39140.0,Female,Indore,10,238,81.0,Sports,Silver
9789,27.0,56271.0,Female,Bhopal,17,142,14.0,Grocery,Silver
9443,59.0,7773.0,Female,Pune,11,269,40.0,Grocery,Silver
7841,,35577.0,Female,Pune,3,67,62.0,Grocery,Silver
5331,62.0,60041.0,Female,Delhi,8,20,71.0,Grocery,Gold
7137,35.0,59572.0,Female,Mumbai,1,40,80.0,Beauty,Gold
4456,66.0,46816.0,Female,Delhi,3,251,9.0,Sports,Gold
8263,61.0,41005.0,Female,Mumbai,9,254,,Grocery,Gold
69,21.0,53603.0,Female,Bhopal,9,240,28.0,Sports,Gold
1226,41.0,37088.0,Male,Mumbai,14,176,47.0,Grocery,Gold
2661,49.0,61923.0,Female,Delhi,9,236,2.0,Fashion,Silver
9775,26.0,53217.0,Female,Delhi,7,37,55.0,Fashion,Silver
1053,47.0,75101.0,Female,Bhopal,2,213,36.0,Grocery,Silver
8501,,57889.0,Female,Bhopal,17,232,62.0,Sports,Silver
4436,43.0,35041.0,Male,Pune,1,253,13.0,Beauty,Basic
1136,67.0,52915.0,Female,Pune,3,250,,Electronics,Silver
9788,27.0,36502.0,Male,Mumbai,12,327,78.0,Beauty,Basic
1453,19.0,48281.0,Male,Pune,1,226,61.0,Sports,Basic
2019,39.0,64202.0,Male,Bhopal,16,43,73.0,Electronics,Silver
3560,66.0,70991.0,Female,Pune,5,197,75.0,Grocery,Silver
2463,46.0,43230.0,Female,Mumbai,8,35,70.0,Beauty,Basic
9233,,11749.0,Female,Indore,16,13,45.0,Electronics,Basic
122,45.0,45048.0,Female,Pune,5,314,10.0,Grocery,Gold
3020,60.0,33122.0,Male,Mumbai,14,170,66.0,Electronics,Silver
2770,19.0,44232.0,Male,Bhopal,11,13,97.0,Sports,Gold
9182,56.0,38828.0,Male,Pune,1,44,44.0,Sports,Gold
1923,69.0,37040.0,Female,Delhi,15,202,43.0,Electronics,Basic
6425,30.0,46293.0,Male,Delhi,15,351,46.0,Grocery,Gold
7839,47.0,29599.0,Female,Pune,16,186,32.0,Sports,Gold
7150,28.0,32387.0,Male,Mumbai,18,312,14.0,Sports,Silver
1135,61.0,82678.0,Male,Delhi,15,81,65.0,Electronics,Gold
5978,63.0,41992.0,Female,Delhi,10,211,52.0,Beauty,Gold
2070,30.0,67567.0,Male,Indore,7,300,19.0,Fashion,Silver
6428,54.0,33035.0,Female,Mumbai,18,360,43.0,Electronics,Silver
2888,39.0,67497.0,Male,Pune,8,275,61.0,Electronics,Gold
1132,48.0,66412.0,Female,Pune,10,25,49.0,Grocery,Silver
252,23.0,56803.0,Male,Mumbai,16,90,48.0,Electronics,Gold
4693,21.0,56075.0,Male,Indore,17,284,10.0,Beauty,Basic
1517,48.0,63200.0,Male,Delhi,9,50,29.0,Beauty,Silver
7199,38.0,68883.0,Male,Mumbai,6,195,80.0,Beauty,Silver
8547,48.0,,Female,Delhi,12,213,73.0,Sports,Gold
6595,65.0,67566.0,Male,Mumbai,19,52,54.0,Beauty,Gold
7103,30.0,59640.0,Male,Pune,19,38,31.0,Beauty,Silver
250,69.0,62657.0,Female,Delhi,7,245,34.0,Sports,Silver
27,29.0,,Male,Indore,19,148,57.0,Sports,Silver
5987,65.0,39330.0,Female,Bhopal,10,209,96.0,Beauty,Silver
3903,,31941.0,Female,Bhopal,2,73,63.0,Beauty,Silver
59,24.0,58808.0,Female,Bhopal,17,35,48.0,Electronics,Silver
3310,66.0,43849.0,Female,Bhopal,4,241,45.0,Beauty,Gold
9008,64.0,43070.0,Male,Delhi,14,140,50.0,Beauty,Basic
3533,31.0,41326.0,Male,Bhopal,11,129,21.0,Grocery,Silver
4235,68.0,74194.0,Female,Bhopal,18,127,,Grocery,Gold
4069,39.0,53564.0,Female,Indore,15,136,1.0,Grocery,Basic
458,60.0,61562.0,Male,Delhi,15,132,47.0,Beauty,Gold
9964,39.0,35628.0,Female,Indore,1,203,73.0,Electronics,Gold
4319,45.0,74962.0,Female,Delhi,11,25,35.0,Beauty,Basic
5166,66.0,53145.0,Male,Mumbai,8,91,42.0,Sports,Basic
5303,58.0,40561.0,Female,Indore,15,59,48.0,Beauty,Basic
643,26.0,37154.0,Male,Bhopal,4,131,,Electronics,Gold
9575,52.0,57063.0,Male,Indore,5,153,77.0,Sports,Silver
2228,64.0,55306.0,Male,Mumbai,6,101,71.0,Grocery,Gold
3887,55.0,50786.0,Female,Pune,9,104,91.0,Beauty,Basic
6741,22.0,47502.0,Female,Indore,18,300,32.0,Electronics,Gold
1346,58.0,55908.0,Male,Pune,8,326,83.0,Sports,Gold
4,32.0,42887.0,Male,Pune,8,217,76.0,Grocery,Silver
6702,39.0,56964.0,Male,Mumbai,3,91,5.0,Beauty,Gold
6698,46.0,39210.0,Male,Indore,12,225,77.0,Grocery,Silver
3103,64.0,53572.0,Female,Pune,6,110,11.0,Electronics,Gold
7225,41.0,47895.0,Male,Bhopal,9,322,57.0,Fashion,Gold
5014,27.0,38325.0,Female,Pune,16,295,91.0,Beauty,Silver
7538,25.0,47447.0,Female,Delhi,17,16,10.0,Grocery,Gold
2938,,53513.0,Female,Bhopal,6,86,47.0,Beauty,Basic
5258,66.0,30559.0,Female,Pune,10,275,26.0,Electronics,Silver
6663,31.0,52791.0,Female,Mumbai,19,124,65.0,Beauty,Basic
7717,55.0,61754.0,Male,Delhi,9,318,62.0,Beauty,Silver
1007,27.0,16009.0,Female,Indore,12,291,31.0,Fashion,Silver
3739,28.0,38149.0,Male,Bhopal,1,315,15.0,Beauty,Silver
9322,62.0,52484.0,Male,Indore,6,120,48.0,Beauty,Basic
1768,,53010.0,Female,Indore,18,335,17.0,Fashion,Basic
6424,36.0,,Male,Mumbai,12,51,,Electronics,Gold
2218,19.0,28893.0,Male,Mumbai,3,224,42.0,Electronics,Silver
5720,49.0,40024.0,Female,Bhopal,4,170,48.0,Beauty,Gold
9812,34.0,64491.0,Male,Indore,11,284,93.0,Grocery,Basic
5909,29.0,46118.0,Female,Delhi,17,7,41.0,Beauty,Silver
8132,38.0,,Male,Indore,6,98,9.0,Sports,Silver
5319,29.0,54375.0,Male,Mumbai,15,251,85.0,Sports,Basic
6523,48.0,55701.0,Male,Indore,11,290,69.0,Fashion,Silver
5164,33.0,51802.0,Female,Pune,5,186,98.0,Beauty,Basic
2424,51.0,4330.0,Female,Pune,10,264,6.0,Fashion,Gold
6665,63.0,53352.0,Female,Bhopal,15,309,22.0,Fashion,Silver
7847,59.0,50743.0,Female,Indore,17,157,23.0,Fashion,Gold
2092,26.0,67460.0,Male,Bhopal,7,250,28.0,Beauty,Silver
3109,43.0,68138.0,Female,Delhi,17,322,28.0,Sports,Silver
632,65.0,53881.0,Female,Mumbai,4,277,13.0,Beauty,Gold
8679,35.0,,Female,Indore,19,133,72.0,Electronics,Basic
4714,68.0,43228.0,Male,Mumbai,9,254,90.0,Electronics,Basic
598,28.0,66484.0,Male,Bhopal,18,106,49.0,Sports,Basic
567,20.0,,Female,Pune,19,298,37.0,Grocery,Basic
3770,37.0,58422.0,Female,Delhi,13,287,94.0,Fashion,Silver
6535,59.0,49481.0,Female,Mumbai,18,5,43.0,Sports,Gold
1293,54.0,,Male,Mumbai,14,129,19.0,Electronics,Basic
2047,58.0,48990.0,Male,Mumbai,4,53,32.0,Sports,Silver
2245,60.0,50346.0,Female,Bhopal,11,15,75.0,Fashion,Basic
2316,64.0,48434.0,Male,Pune,9,144,18.0,Electronics,Silver
8432,19.0,,Female,Bhopal,19,131,83.0,Sports,Gold
3807,20.0,80558.0,Male,Delhi,10,17,37.0,Fashion,Silver
961,26.0,27597.0,Female,Indore,11,61,97.0,Electronics,Silver
6053,39.0,53717.0,Female,Bhopal,19,159,2.0,Grocery,Gold
8926,30.0,36169.0,Female,Mumbai,15,255,44.0,Sports,Basic
384,41.0,37720.0,Female,Bhopal,7,81,25.0,Sports,Gold
7764,33.0,74184.0,Female,Pune,11,13,33.0,Sports,Silver
5367,49.0,61986.0,Male,Mumbai,18,175,,Electronics,Basic
3342,24.0,56741.0,Female,Pune,18,204,46.0,Grocery,Gold
6340,47.0,45957.0,Male,Bhopal,14,356,,Beauty,Gold
8941,,49434.0,Female,Indore,3,291,76.0,Sports,Gold
9640,,52304.0,Female,Mumbai,6,346,20.0,Sports,Gold
8796,52.0,51280.0,Male,Delhi,15,160,49.0,Electronics,Silver
8964,55.0,,Male,Bhopal,4,190,70.0,Grocery,Silver
3400,35.0,70617.0,Female,Delhi,10,286,49.0,Sports,Gold
7308,62.0,36378.0,Male,Delhi,4,279,8.0,Grocery,Basic
8450,30.0,38673.0,Male,Bhopal,4,199,76.0,Beauty,Gold
5703,49.0,37368.0,Female,Mumbai,2,24,44.0,Grocery,Basic
1114,27.0,52572.0,Male,Mumbai,13,245,85.0,Fashion,Silver
9320,59.0,52722.0,Female,Bhopal,6,337,77.0,Fashion,Silver
4306,53.0,55875.0,Female,Bhopal,13,167,24.0,Beauty,Gold
830,22.0,34457.0,Male,Bhopal,12,215,89.0,Beauty,Silver
3470,61.0,41649.0,Male,Pune,18,108,25.0,Fashion,Basic
9018,62.0,33979.0,Male,Mumbai,11,107,43.0,Grocery,Gold
9920,28.0,61143.0,Female,Bhopal,13,38,9.0,Grocery,Basic
2641,33.0,52647.0,Male,Pune,18,203,44.0,Grocery,Basic
5181,40.0,63283.0,Male,Delhi,1,310,6.0,Grocery,Silver
2442,60.0,53674.0,Female,Mumbai,8,202,61.0,Sports,Gold
3148,55.0,51243.0,Female,Mumbai,9,357,66.0,Beauty,Silver
2923,69.0,47591.0,Male,Indore,12,316,96.0,Grocery,Gold
7385,22.0,40929.0,Female,Pune,12,187,45.0,Grocery,Basic
7666,57.0,52515.0,Male,Bhopal,4,118,24.0,Beauty,Silver
577,48.0,34455.0,Male,Bhopal,2,147,74.0,Electronics,Basic
5835,67.0,50693.0,Female,Mumbai,11,161,22.0,Fashion,Basic
3061,61.0,28341.0,Female,Mumbai,8,309,94.0,Electronics,Gold
714,43.0,23858.0,Female,Delhi,1,80,81.0,Sports,Gold
4202,66.0,54534.0,Female,Mumbai,12,284,1.0,Fashion,Basic
4692,59.0,8820.0,Female,Pune,6,15,,Electronics,Basic
603,53.0,14235.0,Male,Bhopal,16,251,44.0,Sports,Gold
6808,25.0,69607.0,Female,Indore,3,189,87.0,Electronics,Silver
9740,35.0,83485.0,Female,Delhi,9,43,74.0,Electronics,Basic
4616,44.0,60907.0,Female,Indore,3,344,49.0,Sports,Basic
1556,64.0,45782.0,Female,Delhi,10,298,98.0,Grocery,Basic
3445,48.0,47598.0,Male,Delhi,3,255,21.0,Beauty,Silver
4391,53.0,34984.0,Male,Delhi,10,91,,Electronics,Gold
6806,52.0,8000.0,Female,Bhopal,10,45,82.0,Fashion,Gold
38,68.0,69391.0,Female,Mumbai,4,81,28.0,Electronics,Silver
5989,50.0,69480.0,Female,Mumbai,14,276,17.0,Beauty,Basic
1401,24.0,63798.0,Female,Indore,6,227,41.0,Sports,Silver
4870,28.0,52151.0,Male,Indore,11,293,99.0,Fashion,Basic
9621,20.0,61950.0,Male,Bhopal,18,278,80.0,Grocery,Basic
2208,31.0,62979.0,Female,Indore,2,227,36.0,Beauty,Silver
1709,66.0,46763.0,Male,Delhi,2,341,47.0,Sports,Basic
6096,55.0,41178.0,Female,Pune,14,106,22.0,Beauty,Basic
588,43.0,51871.0,Female,Indore,18,181,10.0,Electronics,Basic
5311,35.0,66159.0,Male,Pune,17,267,,Sports,Basic
2617,51.0,,Male,Delhi,9,136,47.0,Grocery,Silver
5646,68.0,35801.0,Female,Delhi,1,265,42.0,Sports,Gold
3094,37.0,54813.0,Male,Pune,18,334,10.0,Electronics,Gold
6813,56.0,42452.0,Male,Indore,18,168,28.0,Electronics,Basic
3587,55.0,31867.0,Female,Pune,2,250,82.0,Beauty,Gold
8853,43.0,65321.0,Female,Delhi,19,266,12.0,Beauty,Basic
8597,34.0,55244.0,Female,Pune,17,249,31.0,Sports,Gold
1281,48.0,31232.0,Male,Pune,19,221,56.0,Grocery,Gold
448,39.0,23796.0,Female,Delhi,19,36,82.0,Electronics,Silver
3791,56.0,48988.0,Female,Mumbai,13,74,51.0,Fashion,Basic
3738,36.0,73767.0,Male,Pune,1,19,71.0,Electronics,Gold
6508,33.0,45795.0,Male,Pune,4,207,33.0,Fashion,Basic
3209,22.0,34243.0,Male,Pune,17,42,27.0,Grocery,Silver
5510,39.0,68250.0,Female,Pune,12,49,46.0,Electronics,Gold
206,50.0,57575.0,Male,Mumbai,1,228,57.0,Beauty,Gold
2616,52.0,81868.0,Male,Delhi,2,290,17.0,Grocery,Basic
5751,32.0,45023.0,Male,Bhopal,17,100,76.0,Fashion,Gold
2089,23.0,34009.0,Male,Pune,14,185,73.0,Fashion,Gold
351,39.0,34159.0,Female,Delhi,2,292,55.0,Fashion,Gold
780,58.0,36163.0,Male,Pune,13,128,91.0,Grocery,Basic
8981,52.0,37158.0,Female,Mumbai,6,132,86.0,Sports,Basic
4874,34.0,65700.0,Male,Pune,4,78,76.0,Fashion,Basic
3543,68.0,59201.0,Male,Mumbai,15,99,4.0,Sports,Silver
1962,61.0,37236.0,Female,Delhi,17,358,89.0,Grocery,Silver
7038,32.0,42539.0,Male,Indore,3,246,16.0,Fashion,Basic
6167,23.0,47201.0,Female,Pune,12,279,45.0,Grocery,Silver
2372,,64502.0,Female,Pune,10,95,54.0,Grocery,Silver
9024,22.0,18583.0,Female,Bhopal,14,64,76.0,Electronics,Basic
3477,20.0,41535.0,Female,Bhopal,13,203,33.0,Fashion,Silver
5031,45.0,39232.0,Male,Delhi,3,2,78.0,Fashion,Basic
7949,34.0,64088.0,Male,Bhopal,12,169,35.0,Beauty,Basic
6655,48.0,73357.0,Male,Delhi,14,103,61.0,Sports,Gold
9987,23.0,62824.0,Male,Mumbai,15,148,7.0,Sports,Silver
8565,64.0,60516.0,Female,Pune,17,164,46.0,Beauty,Basic
4215,67.0,31057.0,Male,Delhi,2,60,28.0,Grocery,Silver
1683,51.0,49672.0,Female,Bhopal,9,45,80.0,Electronics,Basic
1846,53.0,46647.0,Male,Delhi,4,104,66.0,Grocery,Basic
4655,22.0,38026.0,Female,Delhi,8,5,39.0,Electronics,Basic
688,44.0,35026.0,Male,Bhopal,10,311,87.0,Fashion,Basic
186,61.0,74113.0,Female,Bhopal,11,155,5.0,Sports,Gold
7377,57.0,30916.0,Female,Delhi,6,253,25.0,Beauty,Silver
4502,61.0,34920.0,Male,Delhi,2,171,7.0,Grocery,Silver
897,32.0,50437.0,Female,Delhi,4,299,96.0,Sports,Silver
400,,59885.0,Female,Bhopal,15,206,80.0,Sports,Basic
204,26.0,84870.0,Male,Delhi,3,271,36.0,Fashion,Basic
5217,27.0,43998.0,Male,Delhi,7,186,70.0,Electronics,Silver
267,20.0,61199.0,Male,Delhi,16,326,98.0,Beauty,Basic
4901,36.0,33353.0,Female,Bhopal,3,123,96.0,Beauty,Basic
6075,44.0,17696.0,Female,Bhopal,5,264,21.0,Grocery,Gold
9698,22.0,32630.0,Female,Bhopal,7,263,22.0,Sports,Gold
9327,42.0,37520.0,Male,Indore,17,187,24.0,Grocery,Silver
7849,29.0,23633.0,Female,Mumbai,7,28,41.0,Electronics,Basic
366,64.0,26618.0,Female,Delhi,19,97,62.0,Grocery,Gold
7187,,57443.0,Female,Bhopal,6,356,78.0,Grocery,Gold
3565,43.0,59980.0,Female,Mumbai,6,127,31.0,Electronics,Basic
1524,24.0,70054.0,Male,Pune,3,270,85.0,Electronics,Basic
4305,50.0,24361.0,Male,Delhi,3,134,99.0,Fashion,Silver
225,54.0,34550.0,Male,Delhi,6,257,28.0,Fashion,Basic
1593,61.0,22554.0,Female,Indore,6,253,89.0,Electronics,Gold
4892,21.0,46813.0,Female,Pune,18,324,10.0,Beauty,Gold
1909,39.0,48671.0,Male,Indore,18,243,4.0,Grocery,Gold
5930,38.0,53394.0,Male,Mumbai,1,212,97.0,Fashion,Silver
4936,41.0,50027.0,Male,Bhopal,6,120,67.0,Grocery,Gold
2664,29.0,57057.0,Male,Delhi,13,256,28.0,Beauty,Silver
43,68.0,56710.0,Female,Pune,8,359,,Sports,Gold
1034,61.0,36597.0,Female,Indore,10,67,77.0,Electronics,Gold
7484,46.0,24696.0,Female,Delhi,11,270,55.0,Fashion,Basic
483,36.0,47146.0,Male,Mumbai,15,329,76.0,Fashion,Gold
1170,57.0,65300.0,Female,Delhi,11,299,45.0,Beauty,Silver
6415,69.0,37944.0,Male,Indore,17,347,16.0,Sports,Gold
2883,38.0,72017.0,Female,Pune,1,295,90.0,Grocery,Silver
94,41.0,29392.0,Female,Indore,7,312,12.0,Beauty,Silver
3363,66.0,39423.0,Male,Delhi,10,192,26.0,Beauty,Basic
6420,53.0,50529.0,Male,Pune,6,362,88.0,Grocery,Basic
707,23.0,67792.0,Male,Delhi,4,78,38.0,Fashion,Basic
365,45.0,41002.0,Male,Mumbai,7,276,95.0,Electronics,Silver
2165,67.0,50182.0,Female,Pune,19,351,10.0,Sports,Silver
2834,22.0,60013.0,Female,Indore,4,75,43.0,Fashion,Basic
4029,28.0,,Male,Indore,4,264,59.0,Grocery,Basic
3064,,35878.0,Male,Pune,15,52,,Sports,Silver
4684,41.0,51550.0,Male,Bhopal,15,227,85.0,Fashion,Gold
